months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,fraud_reported,bind_year,bind_month,bind_quarter,bind_day_of_week,incident_year,incident_month,incident_quarter,incident_day_of_week,policy_duration_days,is_weekend_incident,is_night_incident,deductable_premium_ratio,umbrella_limit_ratio,capital_net,capital_total,has_capital_gains,has_capital_loss,claim_ratio_injury,claim_ratio_property,claim_ratio_vehicle,claim_consistency,age_group,is_senior,vehicle_age,vehicle_age_sq,total_injuries_and_damage,has_bodily_injuries,has_witnesses,witness_ratio,report_completeness,authorities_contacted_binary,police_report_available_binary,property_damage_binary,policy_csl_encoded,incident_severity_encoded,is_high_risk_state,collision_type_is_collision,is_high_risk_occupation,education_level_encoded,outlier_count,age_is_outlier,policy_annual_premium_is_outlier,total_claim_amount_is_outlier,injury_claim_is_outlier,property_claim_is_outlier,vehicle_claim_is_outlier
475,61,500,1265.72,0,0,-59500,23,1,0,2,64350,9900,9900,44550,1998,0,2004,8,3,3,2015,2,1,2,3842,0,1,0.39472022230642917,0.0,59500,-59500,0,0,0.15384376311168435,0.15384376311168435,0.6922969340025796,0.9999844602259483,55-65,0,26,676,1,0,1,1.0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
75,27,1000,1202.75,0,57900,-90100,23,3,0,2,79560,6630,13260,59670,2003,0,1992,8,3,2,2015,1,1,2,8204,0,1,0.8307372793354102,0.0,148000,-32200,1,0,0.08333228591898041,0.16666457183796082,0.7499905732708236,0.9999874310277649,25-35,0,21,441,3,0,1,0.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
76,31,500,1493.5,0,39900,-44000,7,1,2,1,8030,1460,730,5840,1995,0,2007,3,1,2,2015,1,1,5,2880,1,0,0.33456005352960855,0.0,83900,-4100,1,0,0.18179554227368946,0.09089777113684473,0.7271821690947579,0.999875482505292,25-35,0,29,841,3,1,1,0.5,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0
163,33,500,1240.47,0,35300,0,11,3,1,1,77110,0,14020,63090,2014,0,1990,1,1,0,2015,2,1,2,9172,0,0,0.4027483547729707,0.0,35300,35300,1,0,0.0,0.18181582394210943,0.8181712077394924,0.9999870316816019,25-35,0,10,100,4,1,1,0.25,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0
126,33,1000,1141.71,0,36700,-73400,21,1,1,2,54160,6770,6770,40620,2009,0,2007,10,4,6,2015,1,1,6,2625,1,0,0.8751126707563599,0.0,110100,-36700,1,0,0.12499769206624693,0.12499769206624693,0.7499861523974816,0.9999815365299755,25-35,0,15,225,2,1,1,1.0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0
70,27,1000,1008.79,0,46000,0,19,1,2,3,4400,0,550,3850,2000,0,2004,7,3,4,2015,1,1,1,3833,0,0,0.9903049148832926,0.0,46000,46000,1,0,0.0,0.1249715973642354,0.8748011815496478,0.9997727789138832,25-35,0,24,576,3,1,1,1.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
330,50,1000,978.46,0,0,0,19,1,0,0,49060,8920,8920,31220,1995,0,2002,12,4,5,2015,2,1,2,4421,0,0,1.020970738978621,0.0,0,0,0,0,0.1818144758565867,0.1818144758565867,0.6363506654980534,0.9999796172112269,45-55,0,29,841,1,0,0,0.0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
211,35,500,1040.75,0,0,0,1,1,1,1,42000,7000,7000,28000,2011,0,1996,8,3,1,2015,2,1,1,6741,0,1,0.4799616030717543,0.0,0,0,0,0,0.1666626985071784,0.1666626985071784,0.6666507940287136,0.9999761910430705,25-35,0,13,169,2,1,1,0.5,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
217,41,2000,875.15,0,46700,0,15,3,1,2,37840,0,4730,33110,1996,0,2005,11,4,6,2015,2,1,1,3362,0,0,2.282714147120927,0.0,46700,46700,1,0,0.0,0.12499669670463254,0.8749768769324278,0.9999735736370603,35-45,0,28,784,4,1,1,0.5,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0
271,40,1000,1251.65,0,71200,0,6,1,0,0,3080,560,280,2240,2012,0,1995,12,4,3,2015,2,1,3,7014,0,0,0.7983075879136231,0.0,71200,71200,1,0,0.18175916910094125,0.09087958455047063,0.727036676403765,0.9996754300551769,35-45,0,12,144,1,0,0,0.0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
292,42,1000,1588.22,0,0,-53800,15,3,1,1,84600,16920,8460,59220,2007,0,2007,3,1,6,2015,1,1,3,2874,0,0,0.6292395011389235,0.0,53800,-53800,0,0,0.19999763596174985,0.09999881798087493,0.6999917258661245,0.9999881798087493,35-45,0,17,289,4,1,1,0.25,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
39,31,2000,1366.9,0,0,-15700,14,3,1,0,52700,10540,10540,31620,2014,1,2003,1,1,1,2015,1,1,2,4383,0,0,1.462095182396374,0.0,15700,-15700,0,0,0.19999620500559762,0.19999620500559762,0.5999886150167929,0.9999810250279881,25-35,0,10,100,4,1,0,0.0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
230,41,1000,1464.03,0,0,0,19,3,2,0,53040,4420,4420,44200,2006,0,1991,12,4,5,2015,2,1,6,8457,1,0,0.6825798789103295,0.0,0,0,0,0,0.08333176222167757,0.08333176222167757,0.8333176222167757,0.9999811466601308,35-45,0,18,324,5,1,0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
229,37,2000,1212.12,0,65600,0,14,3,1,1,68760,11460,5730,51570,1995,0,1997,6,2,6,2015,1,1,3,6451,0,0,1.6486415193880244,0.0,65600,65600,1,0,0.16666424281205916,0.08333212140602958,0.7499890926542663,0.999985456872355,35-45,0,29,841,4,1,1,0.25,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
266,42,1000,763.67,0,12800,-49700,12,1,1,3,70830,7870,7870,55090,2005,0,1998,7,3,3,2015,2,1,2,6047,0,0,1.3077536715184328,0.0,62500,-36900,1,0,0.111109542431986,0.111109542431986,0.777766797023902,0.999985881887874,35-45,0,19,361,2,1,1,1.5,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0
107,32,500,1172.82,0,82100,0,8,1,1,3,3900,780,390,2730,2010,0,2002,5,2,0,2015,2,1,1,4677,0,0,0.42595968717520577,0.0,82100,82100,1,0,0.19994873109459113,0.09997436554729557,0.699820558831069,0.9997436554729556,25-35,0,14,196,2,1,1,1.5,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0
394,57,500,1401.2,0,51500,0,9,1,1,0,6890,1060,1060,4770,1999,0,1999,3,1,1,2015,1,1,6,5780,1,0,0.356582513193553,0.0,51500,51500,1,0,0.15382382818168625,0.15382382818168625,0.6922072268175882,0.9998548831809607,55-65,0,25,625,2,1,0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
249,43,1000,1518.46,0,0,0,16,1,0,0,53500,5350,5350,42800,2015,0,2013,9,3,1,2015,1,1,0,510,0,0,0.6581285456675398,0.0,0,0,0,0,0.0999981308760584,0.0999981308760584,0.7999850470084672,0.9999813087605839,35-45,0,9,81,1,0,0,0.0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
32,26,2000,1260.32,0,0,-79800,16,1,1,2,45500,9100,4550,31850,2009,0,2014,11,4,4,2015,2,1,5,106,1,0,1.5856404401737862,0.0,79800,-79800,0,0,0.19999560449220896,0.09999780224610448,0.6999846157227314,0.9999780224610448,25-35,0,15,225,2,1,1,1.0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0
278,48,2000,1142.62,0,0,-54000,12,1,2,0,76050,11700,11700,52650,1997,0,1999,7,3,5,2015,1,1,4,5655,0,0,1.7488326542033195,0.0,54000,-54000,0,0,0.15384413091215104,0.15384413091215104,0.6922985891046798,0.9999868509289819,45-55,0,27,729,3,1,0,0.0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
101,29,500,1380.89,0,30000,-53000,0,3,2,1,67210,12220,12220,42770,1996,0,2014,8,3,6,2015,2,1,5,181,1,1,0.36182329997322504,0.0,83000,-23000,1,0,0.1818154766332892,0.1818154766332892,0.6363541682165121,0.9999851214830906,25-35,0,28,784,5,1,1,0.25,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
236,38,1000,802.24,0,0,-62500,16,1,0,1,66840,16710,5570,44560,2014,0,1992,10,4,2,2015,2,1,0,8167,0,0,1.2449579204222898,0.0,62500,-62500,0,0,0.24999625978067355,0.08333208659355784,0.6666566927484627,0.9999850391226942,35-45,0,10,100,1,0,1,0.5,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0
429,56,1000,1127.89,0,67400,-43800,0,1,2,0,39480,6580,6580,26320,2002,0,1998,12,4,5,2015,1,1,2,5891,0,1,0.8858258997776576,0.0,111200,23600,1,0,0.16666244522681797,0.16666244522681797,0.6666497809072719,0.9999746713609078,55-65,0,22,484,3,1,0,0.0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0
404,56,1000,1361.16,0,0,-63700,23,1,2,0,53100,5310,5310,42480,2005,1,2010,4,2,2,2015,1,1,3,1744,0,1,0.7341281494097609,0.0,63700,-63700,0,0,0.09999811679629385,0.09999811679629385,0.7999849343703508,0.9999811679629386,55-65,0,19,361,3,1,0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
144,37,2000,1252.28,0,73700,0,17,3,1,3,54400,5440,10880,38080,2015,1,2012,10,4,3,2015,1,1,5,835,1,0,1.5958125877696923,0.0,73700,73700,1,0,0.09999816179849635,0.1999963235969927,0.6999871325894744,0.9999816179849635,35-45,0,9,81,4,1,1,0.75,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0
97,26,1000,1252.08,0,0,0,4,2,2,2,50400,10080,5040,35280,2000,1,1991,11,4,0,2015,2,1,6,8497,1,1,0.7980336450984774,0.0,0,0,0,0,0.19999603182476539,0.09999801591238269,0.6999861113866789,0.9999801591238269,25-35,0,24,576,4,1,1,0.6666666666666666,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0
270,45,500,1187.53,0,83200,-53300,23,3,0,0,54340,9880,0,44460,2005,0,2003,8,3,5,2015,2,1,1,4203,0,1,0.42068774031787165,0.0,136500,29900,1,0,0.18181483594339448,0.0,0.8181667617452753,0.9999815976886697,35-45,0,19,361,3,0,0,0.0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0
360,51,1000,1526.61,0,0,-32900,5,1,2,2,4620,840,840,2940,2009,1,2001,11,4,0,2015,1,1,4,4813,0,1,0.6546173434318969,0.0,32900,-32900,0,0,0.1817788357498377,0.1817788357498377,0.636225925124432,0.9997835966241073,45-55,0,15,225,3,1,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
143,30,500,1392.39,0,0,-65700,16,1,2,0,54300,10860,5430,38010,2010,0,1991,11,4,3,2015,1,1,0,8446,0,0,0.35883708078858034,0.0,65700,-65700,0,0,0.19999631682657779,0.09999815841328889,0.6999871088930222,0.9999815841328888,25-35,0,14,196,3,1,0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
91,30,2000,1316.63,0,43900,0,13,3,2,0,84500,13000,13000,58500,2009,0,2010,6,2,4,2015,1,1,3,1665,0,0,1.5178767939406357,0.0,43900,43900,1,0,0.15384433320315735,0.15384433320315735,0.6922994994142081,0.9999881658205229,25-35,0,15,225,5,1,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
102,32,500,1537.07,0,0,0,11,1,1,0,47400,9480,4740,33180,2004,1,2014,9,3,1,2015,2,1,2,155,0,0,0.32508273355568995,0.0,0,0,0,0,0.1999957806797325,0.09999789033986625,0.6999852323790637,0.9999789033986625,25-35,0,20,400,2,1,0,0.0,0,0,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0
166,38,2000,1588.55,0,59600,-32100,8,1,0,0,40320,5760,5760,28800,2001,0,1992,11,4,0,2015,1,1,4,8096,0,0,1.258217734578969,0.0,91700,27500,1,0,0.14285359986111457,0.14285359986111457,0.7142679993055728,0.9999751990278019,35-45,0,23,529,1,0,0,0.0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
228,39,500,1388.62,0,35200,0,10,1,1,0,59490,6610,6610,46270,1995,0,2012,9,3,2,2015,1,1,0,852,0,0,0.3598105957024223,0.0,35200,35200,1,0,0.11110924341497033,0.11110924341497033,0.7777647039047924,0.999983190734733,35-45,0,29,841,2,1,0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
176,36,500,1865.83,0,32800,-50600,17,1,2,1,47300,4300,8600,34400,2006,0,1995,3,1,3,2015,2,1,2,7258,0,0,0.2678337074077447,0.0,83400,-17800,1,0,0.09090716898162829,0.18181433796325658,0.7272573518530263,0.9999788587979113,35-45,0,18,324,3,1,1,0.5,0,0,0,0,1,3,1,0,1,2,0,0,0,0,0,0,0
267,46,2000,1546.01,0,0,0,4,4,2,1,77100,15420,7710,53970,1996,0,2004,8,3,0,2015,1,1,1,3802,0,1,1.292816465310502,0.0,0,0,0,0,0.1999974059999222,0.0999987029999611,0.6999909209997276,0.9999870299996109,45-55,0,28,784,6,1,1,0.2,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0
175,39,500,1359.36,0,0,-43600,9,3,2,2,71610,13020,6510,52080,2012,1,1995,3,1,2,2015,2,1,6,7256,1,0,0.3675497662383487,0.0,43600,-43600,0,0,0.1818156428481658,0.0909078214240829,0.7272625713926631,0.9999860356649118,35-45,0,12,144,5,1,1,0.5,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
286,41,500,1106.77,0,45500,-62500,3,1,2,0,5000,500,500,4000,2003,0,2001,9,3,2,2015,2,1,3,4915,0,1,0.45135723119420096,0.0,108000,-17000,1,0,0.09998000399920016,0.09998000399920016,0.7998400319936013,0.9998000399920016,35-45,0,21,441,3,1,0,0.0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
2,20,1000,1189.98,0,0,-54700,22,1,1,3,48360,4030,8060,36270,2000,0,2003,3,1,6,2015,2,1,6,4347,1,1,0.8396446623788812,0.0,54700,-54700,0,0,0.08333161018175803,0.16666322036351605,0.7499844916358223,0.9999793221810963,18-25,0,24,576,2,1,1,1.5,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
190,40,2000,965.21,0,36900,-53700,10,1,2,1,6300,630,630,5040,2001,0,2007,1,1,5,2015,2,1,0,2928,0,0,2.0699433870483643,0.0,90600,-16800,1,0,0.09998412950325346,0.09998412950325346,0.7998730360260277,0.9998412950325345,35-45,0,23,529,3,1,1,0.5,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
398,58,500,990.98,0,0,-57900,18,1,2,1,99320,7640,15280,76400,2002,1,2000,11,4,3,2015,2,1,0,5191,0,0,0.5040424202100848,0.0,57900,-57900,0,0,0.07692230243352363,0.15384460486704726,0.7692230243352363,0.9999899316358072,55-65,0,22,484,3,1,1,0.5,0,0,0,0,1,2,1,0,1,2,0,0,0,0,0,0,0
371,50,1000,1569.33,0,79600,0,2,3,2,1,84500,13000,13000,58500,2011,1,1994,2,1,3,2015,1,1,3,7658,0,1,0.6368088236230601,0.0,79600,79600,1,0,0.15384433320315735,0.15384433320315735,0.6922994994142081,0.9999881658205229,45-55,0,13,169,5,1,1,0.25,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
421,56,500,1252.28,0,49500,-81100,7,1,2,3,92730,16860,8430,67440,2004,1,1990,2,1,3,2015,1,1,0,9097,0,0,0.39895314694242306,0.0,130600,-31600,1,0,0.18181622111268075,0.09090811055634038,0.727264884450723,0.9999892161197442,55-65,0,20,400,3,1,1,1.5,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
260,43,500,982.22,0,54500,-72100,18,1,1,0,75400,15080,7540,52780,2011,0,2009,6,2,2,2015,2,1,3,2080,0,0,0.5085331868757755,0.0,126600,-17600,1,0,0.19999734751528495,0.09999867375764247,0.6999907163034973,0.9999867375764248,35-45,0,13,169,2,1,0,0.0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
196,41,2000,1800.76,0,0,-78600,0,3,1,0,47800,4780,4780,38240,2009,0,2001,7,3,3,2015,1,1,2,4941,0,1,1.1100257525974602,0.0,78600,-78600,0,0,0.09999790799355662,0.09999790799355662,0.799983263948453,0.9999790799355662,35-45,0,15,225,4,1,0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
214,40,1000,1648.0,0,57700,-43500,17,1,1,0,44220,8040,4020,32160,2000,0,2000,8,3,1,2015,2,1,2,5286,0,0,0.6064281382656155,0.0,101200,14200,1,0,0.18181407023812216,0.09090703511906108,0.7272562809524886,0.9999773863096719,35-45,0,24,576,2,1,0,0.0,0,0,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0
362,55,1000,1097.99,0,44400,-71500,0,3,0,3,39690,0,0,39690,1998,0,2008,12,4,0,2015,2,1,1,2269,0,1,0.9099263869552953,0.0,115900,-27100,1,0,0.0,0.0,0.9999748053714947,0.9999748053714947,45-55,0,26,676,3,0,1,0.75,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0
229,37,1000,1331.94,0,0,-55400,17,1,0,2,54560,9920,9920,34720,2004,0,1995,2,1,1,2015,2,1,3,7289,0,0,0.75022131528801,0.0,55400,-55400,0,0,0.18181484943457782,0.18181484943457782,0.6363519730210223,0.999981671890178,35-45,0,20,400,1,0,1,1.0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
350,54,500,1495.1,0,50500,0,15,3,0,0,93480,15580,7790,70110,2014,0,2013,10,4,3,2015,2,1,3,469,0,0,0.33420225920727226,0.0,50500,50500,1,0,0.16666488377317315,0.08333244188658658,0.7499919769792792,0.999989302639039,45-55,0,10,100,3,0,0,0.0,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0
289,45,2000,1221.41,0,46700,-72500,9,1,2,1,2700,300,300,2100,2006,0,1999,10,4,3,2015,2,1,4,5601,0,0,1.636112270023969,0.0,119200,-25800,1,0,0.11106997408367271,0.11106997408367271,0.777489818585709,0.9996297667530544,35-45,0,18,324,3,1,1,0.5,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
64,25,1000,954.16,0,53200,0,22,4,0,0,75600,12600,12600,50400,2005,0,2000,2,1,4,2015,1,1,6,5448,1,1,1.0469450144478412,0.0,53200,53200,1,0,0.16666446211028954,0.16666446211028954,0.6666578484411582,0.9999867726617373,18-25,0,19,361,4,0,0,0.0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
163,36,1000,1503.21,0,55700,-49900,1,1,2,1,51390,5710,11420,34260,2013,0,2000,1,1,3,2015,2,1,5,5511,1,1,0.6648007924425445,0.0,105600,5800,1,0,0.11110894903776926,0.22221789807553852,0.6666536942266156,0.9999805413399233,35-45,0,11,121,3,1,1,0.5,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
114,30,1000,1558.29,0,51400,-64000,1,3,1,2,77110,14020,14020,49070,2015,0,1992,4,2,5,2015,1,1,4,8315,0,1,0.6413175227186733,0.0,115400,-12600,1,0,0.18181582394210943,0.18181582394210943,0.636355383797383,0.9999870316816019,25-35,0,9,81,4,1,1,0.5,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
85,27,2000,1174.14,0,50400,-61500,14,4,0,0,59070,10740,5370,42960,2012,0,1996,7,3,1,2015,2,1,0,6768,0,0,1.7019248770359274,0.0,111900,-11100,1,0,0.1818151038580691,0.09090755192903455,0.7272604154322764,0.99998307121938,25-35,0,12,144,4,0,0,0.0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
259,44,2000,1655.79,0,0,0,8,1,0,0,105820,16280,16280,73260,2002,0,1996,4,2,2,2015,1,1,3,6854,0,0,1.207153592187302,0.0,0,0,0,0,0.1538447000122849,0.1538447000122849,0.692301150055282,0.9999905500798518,35-45,0,22,484,1,0,0,0.0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
247,39,500,1558.29,0,0,-49300,5,1,1,2,7700,770,1540,5390,2000,0,1991,10,4,1,2015,2,1,0,8511,0,1,0.32065876135933663,0.0,49300,-49300,0,0,0.09998701467341904,0.19997402934683808,0.6999091027139333,0.9998701467341904,35-45,0,24,576,2,1,1,1.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
298,46,1000,1138.42,0,36900,-55000,18,1,2,3,33550,3050,6100,24400,2005,0,2007,5,2,2,2015,2,1,0,2847,0,0,0.8776395007986519,0.0,91900,-18100,1,0,0.09090638132991564,0.1818127626598313,0.7272510506393252,0.9999701946290721,45-55,0,19,361,3,1,1,1.5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
123,31,500,1326.0,0,0,-54600,13,1,1,2,72120,12020,12020,48080,2009,0,2005,8,3,4,2015,2,1,1,3483,0,0,0.37678975131876413,0.0,54600,-54600,0,0,0.16666435573550006,0.16666435573550006,0.6666574229420003,0.9999861344130003,25-35,0,15,225,2,1,1,1.0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0
371,54,2000,1317.97,0,34700,-81000,18,3,1,2,32280,5380,5380,21520,2010,1,2012,4,2,4,2015,1,1,6,996,1,0,1.5163347157251492,0.0,115700,-46300,1,0,0.16666150367089,0.16666150367089,0.66664601468356,0.99996902202534,45-55,0,14,196,4,1,1,0.5,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
250,43,1000,1243.84,0,47900,-73400,22,1,1,3,64900,12980,12980,38940,2011,0,2013,7,3,6,2015,1,1,4,572,0,1,0.8033160888146268,0.0,121300,-25500,1,0,0.19999691838338393,0.19999691838338393,0.5999907551501518,0.9999845919169196,35-45,0,13,169,2,1,1,1.5,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
45,31,500,1459.5,0,0,0,6,1,1,3,6000,1000,1000,4000,2000,0,1990,9,3,5,2015,2,1,1,8921,0,0,0.3423485107839781,0.0,0,0,0,0,0.16663889351774705,0.16663889351774705,0.6665555740709882,0.9998333611064822,25-35,0,24,576,2,1,1,1.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
261,46,1000,1245.61,0,0,0,11,1,1,0,59670,9180,9180,41310,2008,0,1992,9,3,3,2015,2,1,3,8176,0,0,0.8021754999558804,0.0,0,0,0,0,0.1538435756062409,0.1538435756062409,0.692296090228084,0.9999832414405657,45-55,0,16,256,2,1,0,0.0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
94,26,500,722.66,0,50300,0,6,3,1,2,36700,3670,7340,25690,2010,0,2007,10,4,2,2015,1,1,4,2648,0,0,0.6909322057319736,0.0,50300,50300,1,0,0.09999727527860276,0.19999455055720552,0.6999809269502193,0.9999727527860276,25-35,0,14,196,4,1,1,0.5,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
389,53,2000,791.47,0,0,0,6,1,1,2,6300,630,1260,4410,2001,1,1998,3,1,5,2015,1,1,3,6130,0,0,2.5237548424546037,0.0,0,0,0,0,0.09998412950325346,0.19996825900650692,0.6998889065227741,0.9998412950325345,45-55,0,23,529,2,1,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
186,38,500,922.85,0,70300,-70900,7,1,1,1,3600,400,400,2800,1999,0,2013,7,3,0,2015,2,1,2,604,0,0,0.541213400443795,0.0,141200,-600,1,0,0.11108025548458761,0.11108025548458761,0.7775617883921133,0.9997222993612885,35-45,0,25,625,2,1,1,0.5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
200,35,2000,1318.06,0,57300,-80600,13,1,0,3,6490,1180,1180,4130,2002,0,1994,8,3,6,2015,1,1,0,7456,0,0,1.5162312555911028,0.0,137900,-23300,1,0,0.1817901710060083,0.1817901710060083,0.6362655985210292,0.9998459405330458,25-35,0,22,484,1,0,1,1.5,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
233,39,2000,1524.18,0,0,0,20,3,1,0,48870,5430,5430,38010,1999,0,2001,1,1,1,2015,1,1,3,5119,0,0,1.3113206310074876,0.0,0,0,0,0,0.11110883755192241,0.11110883755192241,0.7777618628634568,0.9999795379673017,35-45,0,25,625,4,1,0,0.0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
209,36,2000,1223.39,0,0,0,17,3,1,3,65440,8180,8180,49080,2014,0,2010,1,1,0,2015,1,1,0,1827,0,0,1.6334664608498926,0.0,0,0,0,0,0.12499808988248957,0.12499808988248957,0.7499885392949375,0.9999847190599166,35-45,0,10,100,4,1,1,0.75,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
33,33,1000,1096.79,0,45500,-60600,16,1,2,1,81400,8140,8140,65120,1998,0,1997,8,3,0,2015,1,1,2,6365,0,0,0.9109210322557137,0.0,106100,-15100,1,0,0.09999877151386347,0.09999877151386347,0.7999901721109077,0.9999877151386347,25-35,0,26,676,3,1,1,0.5,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0
107,31,2000,1018.73,0,20000,-82700,21,3,1,2,93730,14420,6685,57680,2001,0,1994,11,4,4,2015,1,1,1,7368,0,0,1.9613034822943327,0.0,102700,-62700,1,0,0.1538445124878642,0.071321121080539,0.6153780499514568,0.84054368351986,25-35,0,23,529,4,1,1,0.5,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0
175,34,1000,1123.87,0,0,0,5,1,2,0,7290,810,810,5670,1995,0,2008,1,1,0,2015,2,1,3,2607,0,1,0.8889916168090536,0.0,0,0,0,0,0.11109587162254835,0.11109587162254835,0.7776711013578385,0.9998628446029352,25-35,0,29,841,3,1,0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
79,26,500,1451.62,0,0,-55700,19,1,2,2,40000,8000,4000,28000,2010,0,1995,5,2,0,2015,1,1,5,7180,1,0,0.3442056422188873,0.0,55700,-55700,0,0,0.19999500012499688,0.09999750006249844,0.6999825004374891,0.9999750006249843,25-35,0,14,196,3,1,1,1.0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0
75,27,1000,1141.1,0,0,0,15,2,0,1,71640,5970,11940,53730,2008,0,1993,12,4,4,2015,2,1,5,7750,1,0,0.8755800717975659,0.0,0,0,0,0,0.08333217012604514,0.1666643402520903,0.7499895311344063,0.9999860415125417,25-35,0,16,256,2,0,1,0.3333333333333333,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
288,45,1000,1046.71,0,0,0,4,3,2,1,48060,10680,5340,32040,2009,0,2002,10,4,6,2015,2,1,4,4527,0,1,0.9544625898387913,0.0,0,0,0,0,0.2222175984686128,0.1111087992343064,0.6666527954058384,0.9999791931087576,35-45,0,15,225,5,1,1,0.25,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
165,33,1000,1427.14,0,35300,-58100,3,1,1,1,2970,330,330,2310,2008,0,2007,3,1,6,2015,2,1,6,2884,1,1,0.7002114638620863,0.0,93400,-22800,1,0,0.11107371255469539,0.11107371255469539,0.7775159878828677,0.9996634129922585,25-35,0,16,256,2,1,1,0.5,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0
